matrix_name,matrix_size,nnz,solver,tolerance,max_iters,rhs,precision,prec,prec_kv,prec_label,construction_time,is_converged,iters,true_relres_2,final_relres_2,final_relerr_2,final_relerr_A,solve_time,solve_status,condition_number
Lourakis/bundle1,10581,770811,pcg,1e-12,21162,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,13305.5359927494
TKK/cbuckle,13681,676515,pcg,1e-12,27362,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,80855707.0688128
Boeing/crystm01,4875,105339,pcg,1e-12,9750,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0005291666666666,1,1.0,2.02989533163642e-16,2.02989533163642e-16,1.1792670407895301e-15,4.31622092280449e-16,0.0002639583333333,reached_tol,421.171399508223
Boeing/crystm02,13965,322905,pcg,1e-12,27930,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.001191625,1,1.0,1.83352283874462e-16,1.83352283874462e-16,1.00612243252612e-15,3.75807287926457e-16,0.0007916666666666,reached_tol,448.911651855822
Boeing/crystm03,24696,583770,pcg,1e-12,49392,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0019211666666666,1,1.0,2.0186908017178e-16,2.0186908017178e-16,1.0889180287501102e-15,4.100284862822709e-16,0.0013496666666666,reached_tol,467.756327365152
GHS_psdef/cvxbqp1,50000,349968,pcg,1e-12,100000,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,9373057.75524576
FIDAP/ex10,2410,54840,pcg,1e-12,4820,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2056900587116.03
FIDAP/ex10hs,2548,57308,pcg,1e-12,5096,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1269503477666.13
FIDAP/ex13,2568,75628,pcg,1e-12,5136,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,4009583642177200.0
FIDAP/ex15,6867,98671,pcg,1e-12,13734,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,14326420467489.8
FIDAP/ex3,1821,52685,pcg,1e-12,3642,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,61136155217.2379
FIDAP/ex33,1733,22189,pcg,1e-12,3466,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,12008117207541.5
FIDAP/ex5,27,279,pcg,1e-12,54,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,132277836.528642
FIDAP/ex9,3363,99471,pcg,1e-12,6726,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,40810936828233.9
Norris/fv1,9604,85264,pcg,1e-12,19208,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0004955416666666,1,1.0,9.70728913708507e-16,8.99459819947725e-16,3.6406736954453197e-16,4.52634415735411e-16,0.0003980416666666,reached_tol,12.7612005833555
Norris/fv2,9801,87025,pcg,1e-12,19602,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0005217083333333,1,1.0,8.5745403187456e-16,1.0148554425565102e-15,3.27644014407989e-16,4.20571942731546e-16,0.000415125,reached_tol,12.763552592883
Norris/fv3,9801,87025,pcg,1e-12,19602,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.000666875,1,1.0,2.8375749637929706e-15,2.8491252882956903e-15,5.549236680851261e-15,4.18103325518015e-15,0.00044725,reached_tol,4420.45536720501
HB/gr_30_30,900,7744,pcg,1e-12,1800,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0001541666666666,1,1.0,1.17798021710977e-15,1.17798021710977e-15,5.90381674419931e-16,8.86656796830888e-16,7.07083333333333e-05,reached_tol,377.233354108105
GHS_psdef/gridgena,48962,512084,pcg,1e-12,97924,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,568488.052246905
Oberwolfach/gyro,17361,1021159,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3487732786.23306
Oberwolfach/gyro_k,17361,1021159,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,4437059289.93895
Oberwolfach/gyro_m,17361,340431,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,11239593.4318719
GHS_psdef/jnlbrng1,40000,199200,pcg,1e-12,80000,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.001510125,1,1.0,9.95547017525575e-15,1.05032625824377e-14,1.71681542534225e-15,2.35261256412292e-15,0.0012488333333333,reached_tol,187.156447606324
HB/lund_a,147,2449,pcg,1e-12,294,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,5442963.43505828
HB/lund_b,147,2441,pcg,1e-12,294,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,60317.4724966787
Pothen/mesh1e1,48,306,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",8.71666666666667e-05,1,1.0,1.9234827894198e-16,1.9234827894198e-16,3.63658066753084e-16,2.6051005955993e-16,3.4625e-05,reached_tol,7.24766700838052
Pothen/mesh1em1,48,306,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.000113,1,1.0,1.3133346717994799e-16,1.3133346717994799e-16,3.65770328854187e-16,2.15871891400726e-16,3.125e-05,reached_tol,34.0191489906441
Pothen/mesh1em6,48,306,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0001198333333333,1,1.0,2.30506799703528e-16,2.3610186532401297e-16,3.71344293100252e-16,2.71200804348003e-16,3.63333333333333e-05,reached_tol,9.30262784554748
Pothen/mesh2e1,306,2018,pcg,1e-12,612,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0001190833333333,1,1.0,2.1123516484017398e-16,2.12861460829166e-16,2.75366586751789e-15,5.70184130065476e-16,4.53333333333333e-05,reached_tol,424.327711284332
Pothen/mesh2em5,306,2018,pcg,1e-12,612,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0001130833333333,1,1.0,1.1736964393073002e-16,1.1736964393073002e-16,1.33039174932397e-15,4.284497891409149e-16,4.575e-05,reached_tol,292.648843464098
Pothen/mesh3e1,289,1377,pcg,1e-12,578,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.00011475,1,1.0,1.96754943032741e-16,1.96754943032741e-16,4.20408203398362e-16,2.570832245813079e-16,4.10416666666667e-05,reached_tol,9.00000000000001
Pothen/mesh3em5,289,1377,pcg,1e-12,578,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.000105625,1,1.0,1.9721609720626398e-16,1.9721609720626398e-16,2.1151883827069499e-16,1.6525317907844e-16,4.05833333333333e-05,reached_tol,5.00000400000001
Bai/mhd3200b,3200,18316,pcg,1e-12,6400,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,20164948292524.4
Bai/mhd4800b,4800,27520,pcg,1e-12,9600,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,102742223493983.0
Bai/mhdb416,416,2312,pcg,1e-12,832,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,5051840591.10193
GHS_psdef/minsurfo,40806,203622,pcg,1e-12,81612,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0016995833333333,1,1.0,3.2609782420881703e-15,3.2575047210542007e-15,8.05169581885976e-16,1.05882698889427e-15,0.0013545416666666,reached_tol,81.109105696583
Boeing/msc00726,726,34518,pcg,1e-12,1452,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1250063.59816533
Boeing/msc01050,1050,26198,pcg,1e-12,2100,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,8999511679820590.0
Boeing/msc01440,1440,44998,pcg,1e-12,2880,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,7001447.26464525
Boeing/msc04515,4515,97707,pcg,1e-12,9030,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,5482719.06197289
Boeing/msc10848,10848,1229776,pcg,1e-12,21696,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,32873379211.5967
Boeing/msc23052,23052,1142686,pcg,1e-12,46104,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1395293246641.22
Nasa/nasa1824,1824,39208,pcg,1e-12,3648,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6626362.28905092
Nasa/nasa2146,2146,72250,pcg,1e-12,4292,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3841.29080380982
Nasa/nasa2910,2910,174296,pcg,1e-12,5820,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,17649962.4795213
Nasa/nasa4704,4704,104756,pcg,1e-12,9408,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,123942245.516897
ND/nd12k,36000,14220946,pcg,1e-12,72000,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,21797578.2699976
ND/nd3k,9000,3279690,pcg,1e-12,18000,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,61221699.5096589
ND/nd6k,18000,6897316,pcg,1e-12,36000,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,55532568.608661
HB/nos1,237,1017,pcg,1e-12,474,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,25343999.9999999
HB/nos2,957,4137,pcg,1e-12,1914,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.00010075,1,1.0,2.2688317780919505e-14,2.27887729820967e-14,1.17474919546642e-13,5.29951800993368e-14,6.725e-05,reached_tol,6340607999.9999
HB/nos3,960,15844,pcg,1e-12,1920,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,73468.3184488625
HB/nos4,100,594,pcg,1e-12,200,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2700.36740085822
HB/nos5,468,5172,pcg,1e-12,936,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,29190.8599036028
HB/nos6,675,3255,pcg,1e-12,1350,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0001237083333333,1,2.0,3.15687841178956e-15,2.8005757598607603e-15,1.61929446172811e-11,3.08022736647966e-13,6.47916666666667e-05,reached_tol,8000001.0
HB/nos7,729,4617,pcg,1e-12,1458,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0001452083333333,1,17.0,1.45054849362616e-08,3.04229692818702e-13,2.02388804764262e-09,1.82959332360654e-09,0.0002920416666666,reached_tol,4054067751.28105
GHS_psdef/obstclae,40000,197608,pcg,1e-12,80000,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0017080416666666,1,1.0,2.76847710364766e-15,2.4214484976204703e-15,7.070333975548101e-16,8.57219348669956e-16,0.00130775,reached_tol,41.0
Simon/olafu,16146,1015156,pcg,1e-12,32292,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2253218549365.82
Williams/pdb1HYS,36417,4344765,pcg,1e-12,72834,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,2104123159162.61
HB/plat1919,1919,32399,pcg,1e-12,3838,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1.37167507698719e+18
HB/plat362,362,5786,pcg,1e-12,724,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,741827882500.932
TKK/plbuckle,1282,30644,pcg,1e-12,2564,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,4127964.97163299
Simon/raefsky4,19779,1316789,pcg,1e-12,39558,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,151715430521234.0
Cylshell/s1rmq4m1,5489,262411,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3579777.21395883
Cylshell/s1rmt3m1,5489,217651,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,5350235.73004992
Cylshell/s2rmq4m1,5489,263351,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,322244379.244623
Cylshell/s2rmt3m1,5489,217681,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,484023419.231815
Cylshell/s3rmq4m1,5489,262943,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,30666914794.6389
Cylshell/s3rmt3m1,5489,217669,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,45715626071.1956
Cylshell/s3rmt3m3,5357,207123,pcg,1e-12,10714,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,44389925153.9945
DNVS/ship_001,34920,3896496,pcg,1e-12,69840,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3959640918234.16
TKK/smt,25710,3749582,pcg,1e-12,51420,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6125998216.27178
Cannizzo/sts4098,4098,72356,pcg,1e-12,8196,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,450948604.203564
Oberwolfach/t2dah_e,11445,176117,pcg,1e-12,22890,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,1369571182.13659
Bindel/ted_B,10605,144579,pcg,1e-12,21210,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0005031666666666,1,1.0,5.879847835347322e-19,5.879847835347322e-19,5.16689598457037e-16,1.51675706493952e-17,0.0004150416666666,reached_tol,30199952.5621105
Bindel/ted_B_unscaled,10605,144579,pcg,1e-12,21210,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0005729583333333,1,1.0,3.44014111866185e-23,3.44014111866185e-23,5.04592045691415e-16,9.317701341372992e-20,0.0004100833333333,reached_tol,204431592925.066
DNVS/thread,29736,4444880,pcg,1e-12,59472,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,63798637401.6338
GHS_psdef/torsion1,40000,197608,pcg,1e-12,80000,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0018879166666666,1,1.0,2.76847710364766e-15,2.4214484976204703e-15,7.070333975548101e-16,8.57219348669956e-16,0.00137275,reached_tol,41.0
GHS_psdef/vanbody,47072,2329056,pcg,1e-12,94144,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,9.43933175029573e+18
GHS_psdef/wathen100,30401,471601,pcg,1e-12,60802,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0040256666666666,1,1.0,1.99950182432327e-16,1.99950182432327e-16,7.95091168671396e-16,4.65241767681561e-16,0.0015023333333333,reached_tol,8247.28654372683
GHS_psdef/wathen120,36441,565761,pcg,1e-12,72882,ones,double,ic,"ictype=ict,droptol=1e-2,michol=on","ic (ICT, droptol=1e-2, michol=on)",0.0046189166666666,1,1.0,2.96356877874922e-16,2.97282953263616e-16,8.25367582721302e-16,5.16469298563754e-16,0.0017548333333333,reached_tol,4054.69589111906
HB/1138_bus,1138,4054,pcg,1e-12,2276,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0002104166666666,1,80.0,7.52394434665714e-13,7.5166976511148e-13,3.08554049074124e-12,3.8041374737744e-12,0.0024103333333333,reached_tol,12284163.7277516
HB/494_bus,494,1666,pcg,1e-12,988,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.000132875,1,34.0,9.77104092032584e-13,9.76998931886924e-13,8.08779698879182e-12,5.6560668495642785e-12,0.0003935833333333,reached_tol,3890550.25264951
HB/662_bus,662,2474,pcg,1e-12,1324,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.000172125,1,28.0,3.12071373513444e-13,3.120910213629e-13,2.73514660832683e-12,2.59850448454387e-12,0.0004740833333333,reached_tol,827123.298742376
HB/685_bus,685,3249,pcg,1e-12,1370,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0002222083333333,1,34.0,5.49979481601942e-13,5.50013471704006e-13,2.2569953981198894e-11,8.22554228070298e-12,0.000619875,reached_tol,531041.158184522
Bates/Chem97ZtZ,2541,7361,pcg,1e-12,5082,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.00016775,1,1.0,2.77062364329636e-16,2.77062364329636e-16,4.93714554614693e-16,3.11073828099775e-16,0.0001465416666666,reached_tol,462.64570022165
UTEP/Dubcova1,16129,253009,pcg,1e-12,32258,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0026050833333333,1,54.0,6.97739064690712e-13,6.977427816010099e-13,3.44003227985044e-12,1.56272590090241e-12,0.0289810416666667,reached_tol,2624.65086759102
Pajek/Journals,124,12068,pcg,1e-12,248,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.00016725,1,17.0,9.97742624288792e-13,9.97697143344604e-13,1.8624514544722697e-11,3.64419709148768e-12,0.0002463333333333,reached_tol,19383.3273909702
MathWorks/Kuu,7102,340200,pcg,1e-12,14204,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0015194583333333,1,156.0,7.68657964431294e-13,7.68468296575842e-13,2.35810089381059e-12,1.58123371613438e-12,0.0553200833333333,reached_tol,32552.8584093147
Oberwolfach/LF10,18,82,pcg,1e-12,36,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,5090100.00000014
Oberwolfach/LF10000,19998,99982,pcg,1e-12,39996,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,6.49568703641025e+18
Oberwolfach/LFAT5,14,46,pcg,1e-12,28,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.000117375,1,9.0,9.23500904537509e-14,9.23479166323819e-14,4.93043118305398e-09,8.303450346952729e-12,5.10416666666667e-05,reached_tol,165128409.901192
Oberwolfach/LFAT5000,19994,79966,pcg,1e-12,39988,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,4.83414751639535e+17
MathWorks/Muu,7102,170134,pcg,1e-12,14204,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0005847083333333,1,10.0,5.76379096257743e-13,5.76385747474415e-13,2.8570889798200797e-12,1.05083881473995e-12,0.002312625,reached_tol,155.063391148182
ACUSIM/Pres_Poisson,14822,715804,pcg,1e-12,29644,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,3198340.84967885
JGD_Trefethen/Trefethen_150,150,2040,pcg,1e-12,300,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0001314583333333,1,7.0,3.6945424373711e-13,3.69424003219781e-13,1.29050995743755e-12,5.39187344079499e-13,8.54166666666667e-05,reached_tol,1125.31727740611
JGD_Trefethen/Trefethen_20,20,158,pcg,1e-12,40,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",9.925e-05,1,6.0,1.6286757066838802e-14,1.62772305215929e-14,2.98088783058916e-14,2.0312615872415e-14,4.775e-05,reached_tol,95.8368917982367
JGD_Trefethen/Trefethen_200,200,2890,pcg,1e-12,400,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.00010175,1,7.0,2.77717210413356e-13,2.77749250835687e-13,1.40311368412514e-12,4.71093607446954e-13,9.5e-05,reached_tol,1590.45260243962
JGD_Trefethen/Trefethen_2000,2000,41906,pcg,1e-12,4000,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0001949583333333,1,7.0,4.2036966872111e-14,4.20663377388972e-14,1.07131367871004e-12,1.18116212800416e-13,0.0004929166666666,reached_tol,22524.8282812933
JGD_Trefethen/Trefethen_20000,20000,554466,pcg,1e-12,40000,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0013862083333333,1,6.0,1.15159422747099e-13,1.1517742092125e-13,6.015237823600269e-11,9.11697105112693e-13,0.00473625,reached_tol,291004.202687852
JGD_Trefethen/Trefethen_20000b,19999,554435,pcg,1e-12,39998,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.001552875,1,6.0,1.3464168192698998e-13,1.34664775285612e-13,2.8376997537304497e-11,7.831554100415649e-13,0.004622125,reached_tol,132968.475291182
JGD_Trefethen/Trefethen_200b,199,2873,pcg,1e-12,398,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0001082916666666,1,7.0,2.58151810362956e-13,2.58165121540115e-13,1.16182424755455e-12,4.37653459057831e-13,9.1125e-05,reached_tol,727.114429870275
JGD_Trefethen/Trefethen_20b,19,147,pcg,1e-12,38,ones,double,ic,"ictype=ict,droptol=1e-2","ic (ICT, droptol=1e-2)",0.0001130416666666,1,6.0,6.16087883893184e-14,6.16258343795176e-14,1.02014196742595e-13,7.719321935189552e-14,4.63333333333333e-05,reached_tol,44.0659961734175
