matrix_name,matrix_size,nnz,solver,tolerance,max_iters,rhs,precision,prec,prec_kv,prec_label,construction_time,is_converged,iters,true_relres_2,final_relres_2,final_relerr_2,final_relerr_A,solve_time,solve_status,condition_number
Simon/olafu,16146,1015156,pcg,1e-12,32292,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.002789,1,28266.0,1.03022909896829e-12,9.01099297500723e-13,4.763188227481171e-09,5.1713372320167297e-11,21.4307715416667,reached_tol,2253218549365.82
Williams/pdb1HYS,36417,4344765,pcg,1e-12,72834,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0468897083333333,1,8261.0,0.0005351362425594,9.80292151275869e-13,3.62531075854821e-07,3.62814115173681e-07,35.2052035416667,reached_tol,2104123159162.61
HB/plat1919,1919,32399,pcg,1e-12,3838,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000261125,0,3838.0,8.7578774229716e-07,8.75787740483328e-07,0.66451309191876,3.02086234859943e-05,0.236578708333333,max_iterations,1.37167507698719e+18
HB/plat362,362,5786,pcg,1e-12,724,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00014025,0,724.0,8.96640833905115e-06,8.96640833906996e-06,0.0789076313685196,8.28801875469616e-05,0.0081167083333333,max_iterations,741827882500.932
Simon/raefsky4,19779,1316789,pcg,1e-12,39558,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0129885,0,39558.0,5.32399699600182e-10,5.32380567013797e-10,0.19528794907976,1.10943335982563e-05,54.7346112083333,max_iterations,151715430521234.0
Cylshell/s1rmq4m1,5489,262411,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0007912083333333,1,850.0,9.08394764938539e-13,9.09611500722757e-13,4.5653562660868396e-11,2.7005898115555397e-12,0.194780041666667,reached_tol,3579777.21395883
Cylshell/s1rmt3m1,5489,217651,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0007090416666666,1,950.0,9.74346757254676e-13,9.724589011480999e-13,2.99085851038656e-11,2.6994349857374098e-12,0.205326875,reached_tol,5350235.73004992
Cylshell/s2rmq4m1,5489,263351,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0007435833333333,1,1787.0,9.82395290862891e-13,9.82330795890607e-13,2.27491022684413e-10,4.3019180327463594e-12,0.420938333333333,reached_tol,322244379.244623
Cylshell/s2rmt3m1,5489,217681,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0006914166666666,1,2515.0,9.55238879169504e-13,9.552205671912179e-13,2.25668204851396e-10,4.00006275134439e-12,0.539445666666667,reached_tol,484023419.231815
Cylshell/s3rmq4m1,5489,262943,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0007004166666666,1,8076.0,9.54357511031945e-13,9.54383236905668e-13,4.289166509535251e-09,7.31080827921938e-12,1.75133633333333,reached_tol,30666914794.6389
Cylshell/s3rmt3m1,5489,217669,pcg,1e-12,10978,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000618625,0,10978.0,2.5807495888485e-09,2.58075161139405e-09,6.09484143985164e-06,1.71353209506525e-08,2.163603,max_iterations,45715626071.1956
Cylshell/s3rmt3m3,5357,207123,pcg,1e-12,10714,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0005740833333333,0,10714.0,2.94204597376356e-07,2.94204597397239e-07,0.0060974292525585,5.8853541618541e-06,1.985988,max_iterations,44389925153.9945
DNVS/ship_001,34920,3896496,pcg,1e-12,69840,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0083528333333333,1,52240.0,9.90202643600279e-13,9.90628082940766e-13,1.45301979477827e-07,5.0525102264598394e-11,139.253960458333,reached_tol,3959640918234.16
TKK/smt,25710,3749582,pcg,1e-12,51420,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0403284583333333,1,3147.0,9.57069531437297e-13,9.54215185094474e-13,1.1373107955128901e-10,4.97663788149957e-12,10.3444645416667,reached_tol,6125998216.27178
Cannizzo/sts4098,4098,72356,pcg,1e-12,8196,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000503,1,492.0,9.55580697280507e-13,9.56859509223454e-13,1.08287564866834e-09,2.4619586773861095e-11,0.0532534583333333,reached_tol,450948604.203564
DNVS/thread,29736,4444880,pcg,1e-12,59472,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0172044583333333,0,59472.0,0.0604881222294704,0.0604881237257375,0.188373680406718,0.049842769943638,201.6390545,max_iterations,63798637401.6338
GHS_psdef/vanbody,47072,2329056,pcg,1e-12,94144,ones,double,ic,"ictype=ict,droptol=1e-3,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0046463333333333,1,78652.0,9.08087429922091e-13,9.08339351006011e-13,0.0209050459593793,1.77268063047534e-08,138.267680125,reached_tol,9.43933175029573e+18
HB/494_bus,494,1666,pcg,1e-12,988,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001753333333333,1,43.0,5.15054124566581e-13,5.15630499789889e-13,9.50584664313122e-12,4.92691371929517e-12,0.0005513333333333,reached_tol,3890550.25264951
ACUSIM/Pres_Poisson,14822,715804,pcg,1e-12,29644,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0185785833333333,1,592.0,9.06243848044626e-13,8.951998309253279e-13,3.35508265964927e-13,9.5324745969117e-13,0.526708125,reached_tol,3198340.84967885
HB/bcsstk01,48,400,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001017083333333,1,49.0,2.6180466851739504e-15,2.5809265974681404e-15,2.24092717559232e-13,4.87892544180617e-15,0.0001335,reached_tol,1597600.87587006
HB/bcsstk04,132,3648,pcg,1e-12,264,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001746666666666,1,85.0,5.84775642615201e-13,5.84803909161748e-13,3.15643146500616e-11,1.35246605933322e-12,0.0005492916666666,reached_tol,5609375.60457121
HB/bcsstk06,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000130125,1,436.0,7.39018232353443e-13,7.38981979467832e-13,1.96746646621391e-10,3.2127829327444398e-12,0.0055222916666666,reached_tol,12247856.5708119
HB/bcsstk07,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000124375,1,436.0,7.39018232353443e-13,7.38981979467832e-13,1.96746646621391e-10,3.2127829327444398e-12,0.0055259583333333,reached_tol,12162071.1985632
HB/bcsstk08,1074,12960,pcg,1e-12,2148,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001642083333333,1,197.0,9.26725015744583e-13,9.27270938439291e-13,8.90862985063116e-10,1.0957363162158799e-11,0.0063753333333333,reached_tol,47262063.1979324
HB/bcsstk11,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002501666666666,0,2946.0,5.105373278237751e-09,5.105373490825051e-09,0.0011537572525099,6.58331281367828e-07,0.160793541666667,max_iterations,525024386.196771
HB/bcsstk12,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002507916666666,0,2946.0,5.105373278237751e-09,5.105373490825051e-09,0.0011537572525099,6.58331281367828e-07,0.161775958333333,max_iterations,525024387.58949
HB/bcsstk13,2003,83883,pcg,1e-12,4006,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000513875,1,1471.0,8.319079303718039e-13,8.32226380552013e-13,3.78876639896948e-09,4.60730554162988e-12,0.122309041666667,reached_tol,45677053335.9629
HB/bcsstk14,1806,63454,pcg,1e-12,3612,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0003312916666666,1,495.0,9.44046052158411e-13,9.44059443265277e-13,2.11869482508236e-09,9.26458556967579e-12,0.0352147083333333,reached_tol,13100409789.5233
HB/bcsstk15,3948,117816,pcg,1e-12,7896,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0005405833333333,1,649.0,9.61618815193243e-13,9.61328381774048e-13,5.24446093539931e-10,4.3032696972670586e-12,0.085509625,reached_tol,7966070845.88229
HB/bcsstk17,10974,428650,pcg,1e-12,21948,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.002638375,1,2938.0,9.29509842686027e-13,9.31377975550936e-13,1.36503800878673e-10,8.45385553043344e-12,1.37362775,reached_tol,19534121273.7795
HB/bcsstk18,11948,149090,pcg,1e-12,23896,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0009645,1,1723.0,9.67799638635516e-13,9.67907192362166e-13,9.66601949032282e-08,2.9193163385908896e-11,0.585462166666667,reached_tol,648596439897.997
HB/bcsstk19,817,6853,pcg,1e-12,1634,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001320833333333,0,1634.0,2.32548578693636e-08,2.32548577149761e-08,0.506972081699938,7.40099893485295e-06,0.0304260833333333,max_iterations,281349111943.787
HB/bcsstk20,485,3135,pcg,1e-12,970,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001045833333333,0,970.0,6.9322058236125405e-09,6.9322057207391e-09,0.632461998010059,7.74683550360473e-06,0.009208375,max_iterations,7483377362392.46
HB/bcsstk23,3134,45178,pcg,1e-12,6268,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002710833333333,1,6252.0,8.12676559463132e-13,8.12493132353654e-13,4.23553519453135e-07,1.5550613886223597e-11,0.471096458333333,reached_tol,6935671021943.29
HB/bcsstk24,3562,159910,pcg,1e-12,7124,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0004965,0,7124.0,8.912274455313871e-10,8.91227094436541e-10,0.0006994465606217,4.81764240653259e-08,1.01816020833333,max_iterations,637380867547.079
HB/bcsstk25,15439,252241,pcg,1e-12,30878,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0011850416666666,1,18250.0,9.37713609479352e-13,9.38309187183364e-13,1.0428459301336e-06,3.16196420334081e-10,7.32443908333333,reached_tol,12824709378641.3
HB/bcsstk26,1922,30336,pcg,1e-12,3844,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00028375,1,2326.0,9.34967337766176e-13,9.31789062996825e-13,6.7196660376611406e-09,3.2713655743309396e-11,0.132276333333333,reached_tol,439058176.536155
HB/bcsstk27,1224,56126,pcg,1e-12,2448,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002782083333333,1,279.0,8.52555644140939e-13,8.52889679749303e-13,1.2052988112960099e-11,1.3926362367125399e-12,0.0178704166666667,reached_tol,77097.4765803986
HB/bcsstk28,4410,219024,pcg,1e-12,8820,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00166325,1,4668.0,8.69821152502983e-13,8.33503405777581e-13,4.426304424878059e-11,7.779184017825479e-12,1.0803855,reached_tol,6275235627.48691
Boeing/bcsstk36,23052,1143140,pcg,1e-12,46104,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0024034166666666,0,46104.0,2.3287279658512e-09,2.3287295108329603e-09,0.0066802330637827,3.73518044571986e-07,39.9751382083333,max_iterations,1421259915008.75
Boeing/bcsstk38,8032,355460,pcg,1e-12,16064,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000845375,1,9811.0,9.92856519852574e-13,9.92318556515723e-13,9.49847146281191e-05,5.91450407633026e-09,2.744904875,reached_tol,6.34310280145563e+16
HB/bcsstm12,1473,19659,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002060416666666,1,385.0,9.48877709962712e-13,9.49129759125542e-13,1.19293644592475e-09,1.4516999994613299e-11,0.0178537916666667,reached_tol,888455.263455732
Lourakis/bundle1,10581,770811,pcg,1e-12,21162,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0018746666666666,1,65.0,9.72697069100827e-13,9.72523785292078e-13,8.900851725886089e-12,3.67430383163843e-12,0.044445625,reached_tol,13305.5359927494
TKK/cbuckle,13681,676515,pcg,1e-12,27362,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0023338333333333,1,1277.0,9.71227016145393e-13,9.70758102674584e-13,7.47662397143711e-10,3.87310462524059e-12,0.806867125,reached_tol,80855707.0688128
GHS_psdef/cvxbqp1,50000,349968,pcg,1e-12,100000,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0135334166666667,1,120.0,9.76255628351654e-13,9.76255054982724e-13,3.6382552471347704e-09,1.6336047901989497e-11,0.168433416666667,reached_tol,9373057.75524576
FIDAP/ex10,2410,54840,pcg,1e-12,4820,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0003715416666666,0,4820.0,2.04089658259639e-06,2.04089658268575e-06,0.152712095505958,4.46465281186166e-05,0.400425208333333,max_iterations,2056900587116.03
FIDAP/ex10hs,2548,57308,pcg,1e-12,5096,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00035925,0,5096.0,8.12248280794981e-07,8.12248279752058e-07,0.122319525721465,3.04670530268112e-05,0.426183125,max_iterations,1269503477666.13
FIDAP/ex13,2568,75628,pcg,1e-12,5136,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002440416666666,0,5136.0,2.79078979344448e-08,2.79078972440141e-08,1.03466232057288,4.79253029765831e-06,0.404827666666667,max_iterations,4009583642177200.0
FIDAP/ex15,6867,98671,pcg,1e-12,13734,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000516375,1,470.0,9.67720731543766e-13,9.67858032546801e-13,0.0004431266110632,7.403135708610791e-09,0.0865696666666667,reached_tol,14326420467489.8
FIDAP/ex3,1821,52685,pcg,1e-12,3642,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00041325,0,3642.0,2.73315260365262e-07,2.73315260707864e-07,0.100439388016221,1.73229299146317e-05,0.273694375,max_iterations,61136155217.2379
FIDAP/ex33,1733,22189,pcg,1e-12,3466,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002010833333333,1,876.0,8.04132639304374e-13,8.03961609813166e-13,2.67526087089894e-05,4.4809483828404805e-09,0.0443879166666667,reached_tol,12008117207541.5
FIDAP/ex5,27,279,pcg,1e-12,54,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",9.525e-05,0,54.0,0.0092509020709121,0.0092509018503785,0.0006811548545465,0.0030037767945834,0.0001172083333333,max_iterations,132277836.528642
FIDAP/ex9,3363,99471,pcg,1e-12,6726,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00046375,0,6726.0,9.49495847685939e-10,9.49496429259898e-10,0.0035226865693023,2.10536366384842e-07,0.91773075,max_iterations,40810936828233.9
GHS_psdef/gridgena,48962,512084,pcg,1e-12,97924,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0023842916666666,1,2802.0,1.84547619182618e-10,9.81205777422795e-13,5.54869923558483e-13,8.67720752951919e-13,3.363046875,reached_tol,568488.052246905
Oberwolfach/gyro,17361,1021159,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0114815416666667,1,10361.0,9.4880361461709e-13,9.48504501125565e-13,3.23482947317055e-09,1.57266038102926e-11,11.940071625,reached_tol,3487732786.23306
Oberwolfach/gyro_k,17361,1021159,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0117557083333333,1,10361.0,9.4880361461709e-13,9.48504501125565e-13,3.23482947317055e-09,1.57266038102926e-11,11.9553392083333,reached_tol,4437059289.93895
Oberwolfach/gyro_m,17361,340431,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0055984583333333,1,359.0,9.3733417487828e-13,9.37292812098062e-13,1.8179290040677001e-10,7.00209333836854e-12,0.232857458333333,reached_tol,11239593.4318719
HB/lund_a,147,2449,pcg,1e-12,294,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001124583333333,1,108.0,5.0562822006607e-13,5.05639406695086e-13,8.26540137731655e-12,7.7636085217103e-13,0.000563875,reached_tol,5442963.43505828
Boeing/msc01050,1050,26198,pcg,1e-12,2100,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002955416666666,1,775.0,8.14767975091654e-13,8.14636980293205e-13,0.949274099050722,3.08688052037328e-07,0.0303680416666667,reached_tol,8999511679820590.0
Boeing/msc01440,1440,44998,pcg,1e-12,2880,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00035925,1,847.0,9.43058136957224e-13,9.43236537196713e-13,1.86770308886945e-09,6.7995846141213e-12,0.0484270416666667,reached_tol,7001447.26464525
Boeing/msc04515,4515,97707,pcg,1e-12,9030,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0004668333333333,1,3969.0,9.6481038909924e-13,9.57185084833914e-13,7.40048945844676e-12,1.54458881509089e-12,0.574108875,reached_tol,5482719.06197289
Boeing/msc10848,10848,1229776,pcg,1e-12,21696,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0046725833333333,1,5533.0,7.844556203503759e-13,7.8446960342865e-13,2.01183714678455e-08,8.918014112880149e-11,5.177443875,reached_tol,32873379211.5967
Boeing/msc23052,23052,1142686,pcg,1e-12,46104,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0028686666666666,0,46104.0,2.081052673417e-09,2.0810521787796503e-09,0.0067517122706602,3.75513938302589e-07,42.0549280833333,max_iterations,1395293246641.22
Nasa/nasa1824,1824,39208,pcg,1e-12,3648,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0004009583333333,1,1458.0,9.97030212885424e-13,9.94230361104311e-13,2.7654576146826295e-11,2.92266274290633e-12,0.0894075416666667,reached_tol,6626362.28905092
Nasa/nasa2910,2910,174296,pcg,1e-12,5820,ones,double,ic,"ictype=ict,droptol=1e-3,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-3, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0009697083333333,1,1710.0,9.90305628876353e-13,9.912392000091029e-13,2.23117738769299e-11,2.07835892964244e-12,0.285575125,reached_tol,17649962.4795213
